[aaudio.hw_burst_min_usec]: [2000]
[partition.system_dlkm.verified.root_digest]: [eebbd2987a7e159c78b0cea669eead6863bd5fbfff9e4c1af4977c56b68a7c69]
[partition.system_ext.verified]: [2]
[partition.system_ext.verified.check_at_most_once]: [0]
[partition.system_ext.verified.hash_alg]: [sha256]
[partition.system_ext.verified.root_digest]: [626559cab6df571ea017296b34fb07f4f2930551bcf8f6932a4aa3e6fc1c0f89]
[partition.vendor.verified]: [2]
[partition.vendor.verified.check_at_most_once]: [0]
[partition.vendor.verified.hash_alg]: [sha256]
[partition.vendor.verified.root_digest]: [ccd1bd6ed3393c4578f789d2758048e8c46ef49d76fb51772a31c3778999a935]
[partition.vendor_dlkm.verified]: [2]
[partition.vendor_dlkm.verified.check_at_most_once]: [0]
[partition.vendor_dlkm.verified.hash_alg]: [sha256]
[partition.vendor_dlkm.verified.root_digest]: [6abb5143ece4342741c9c1917836ee35d9d1887778956d05bad0d0b49073ae52]
[persist.audio.button_jack.profile]: [volume]
[persist.audio.button_jack.switch]: [0]
[persist.audio.dolby.profile]: [0]
[persist.audio.headset.plug.status]: [off]
[persist.backup.ntpServer]: ["0.pool.ntp.org"]
[persist.bg-dexopt.charging_temperature_control.enable]: [true]
[persist.bt.miui_auracast.enable]: [true]
[persist.copyfile.done]: [1]
[persist.dalvik.vm.dex2oat-threads]: [6]
[persist.data.df.agg.dl_pkt]: [10]
[persist.data.df.agg.dl_size]: [4096]
[persist.data.df.dev_name]: [rmnet_usb0]
[persist.data.df.dl_mode]: [5]
[persist.data.df.iwlan_mux]: [9]
[persist.data.df.mux_count]: [8]
[persist.data.df.ul_mode]: [5]
[persist.data.wda.enable]: [true]
[persist.debug.coresight.config]: [stm-events]
[persist.debug.wfd.enable]: [1]
[persist.device_config.runtime_native_boot.iorap_perfetto_enable]: [true]
[persist.enable.bluetooth.voipleawar]: [true]
[persist.fuse_sdcard]: [true]
[persist.hyper.barfollow_anim]: [true]
[persist.iorapd.log.verbose]: [false]
[persist.iorapd.preRead_timeout_ms]: [600]
[persist.log.tag.misight]: [I]
[persist.logd.diag.newlocation]: [1]
[persist.miui.auto_ui_enable]: [true]
[persist.miui.coastline2OnScreenTime]: [58000]
[persist.miui.density_v2]: [480]
[persist.miui.dexopt.ota]: [true]
[persist.miui.gpu.partition.enable]: [true]
[persist.miui.launcher.wmark]: [10]
[persist.miui.seasonsOffScreenTime]: [86000]
[persist.miui.seasonsOnScreenTime]: [85000]
[persist.miui.slide.wmark]: [45]
[persist.miui.wifi.upf.enable]: []
[persist.mm.enable.prefetch]: [true]
[persist.nfc.cloud.beam]: [1]
[persist.radio.active.slots]: [0]
[persist.radio.ap_hw_mbn_count]: [1]
[persist.radio.ap_hw_mbn_txt_path]: [/readonly/firmware/image/modem_pr/mcfg/configs/mcfg_hw/oem_hw.txt]
[persist.radio.ap_hw_mbn_txt_path_exsit]: [1]
[persist.radio.ap_sw_mbn_count]: [410]
[persist.radio.ap_sw_mbn_txt_path]: [/readonly/firmware/image/modem_pr/mcfg/configs/mcfg_sw/oem_sw.txt]
[persist.radio.ap_sw_mbn_txt_path_exsit]: [1]
[persist.radio.default.data]: [0]
[persist.radio.default.voice]: [-1]
[persist.radio.display_mipi_init_num]: [3]
[persist.radio.display_mipi_set_num]: [0]
[persist.radio.ever.locked]: [false]
[persist.radio.factorybuild]: [0]
[persist.radio.game.status]: [false]
[persist.radio.goldencopy_flag]: [true]
[persist.radio.imei]: [865221077864847]
[persist.radio.imei1]: [865221077864847]
[persist.radio.imei2]: [865221077864854]
[persist.radio.ims.initial_utilize_factor]: [100]
[persist.radio.mbn_default]: [HW_DEFAULT(0x0AE1010A);SW_DEFAULT(0x0AE0000A)]
[persist.radio.mbn_hw_sub0]: [DSDA_Hybrid-LA-Kaanapali(0x0A001906)]
[persist.radio.mbn_sw_sub0]: [NV#71546=7;VoLTE-CU(0x0A011562)]
[persist.radio.mbn_sw_sub1]: [NV#71546=7;VoLTE-CU(0x0A011562)]
[persist.radio.me.tx.mobile_state]: [true]
[persist.radio.me.uim.no_atr]: [0,0]
[persist.radio.me.uim.rx_break]: [0,0]
[persist.radio.me.uim.rx_break_record]: [0,0]
[persist.radio.me.uim.test_card]: [0]
[persist.radio.modem_build_datetime]: [Sep 30 2025 17:33:58]
[persist.radio.modem_hw_mbn_count]: [1]
[persist.radio.modem_hw_mbn_flag]: [1]
[persist.radio.modem_hw_mbn_txt_path]: [/readonly/firmware/image/modem_pr/mcfg/configs/mcfg_hw/oem_hw.txt]
[persist.radio.modem_mbn_check]: [1]
[persist.radio.modem_release_datetime]: [Sep 12 2025 13:00:00]
[persist.radio.modem_sw_mbn_count]: [410]
[persist.radio.modem_sw_mbn_flag]: [1]
[persist.radio.modem_sw_mbn_txt_path]: [/readonly/firmware/image/modem_pr/mcfg/configs/mcfg_sw/oem_sw.txt]
[persist.radio.mtbf_flag]: [false]
[persist.radio.multisim.config]: [dsds]
[persist.radio.operating_mode]: [0]
[persist.radio.rild_init_num]: [2]
[persist.radio.sa.user.enabled]: [1]
[persist.radio.sar_nv_verify]: [1]
[persist.radio.skhwc_matchres]: [MATCH]
[persist.radio.uim_hw_config_sim0]: [1]
[persist.radio.uim_hw_config_sim1]: [1]
[persist.rild.nitz_long_ons_0]: []
[persist.rild.nitz_long_ons_1]: []
[persist.rild.nitz_long_ons_2]: []
[persist.rild.nitz_long_ons_3]: []
[persist.rild.nitz_plmn]: []
[persist.rild.nitz_short_ons_0]: []
[persist.rild.nitz_short_ons_1]: []
[persist.rild.nitz_short_ons_2]: []
[persist.rild.nitz_short_ons_3]: []
[persist.rmnet.data.enable]: [true]
[persist.service.bootanim.displays]: [4630947108695800451,4630947108695800452]
[persist.settings.on_animation_consume.enabled]: [true]
[persist.sf.force_setaffinity.bigcore]: [1]
[persist.sys.5g.indicator0]: [20]
[persist.sys.5g.indicator1]: [20]
[persist.sys.IDMEnableBluetoothRestricte]: [true]
[persist.sys.activity_helper.enable]: [true]
[persist.sys.adjust_maxfree.enable]: [true]
[persist.sys.advanced_visual_release]: [4]
[persist.sys.app_dexfile_preload.enable]: [true]
[persist.sys.app_resurrection.enable]: [true]
[persist.sys.art_startup_class_preload.enable]: [true]
[persist.sys.audio.BTCodec]: [1]
[persist.sys.auto.vrs]: [true]
[persist.sys.background_blur_setting]: [1]
[persist.sys.background_blur_status_default]: [true]
[persist.sys.background_blur_supported]: [true]
[persist.sys.baseline.enable]: [true]
[persist.sys.bluetooth_restricte_state]: [false]
[persist.sys.bluetooth_restricte_state_Screen]: [false]
[persist.sys.boot.reason]: []
[persist.sys.boot.reason.history]: [reboot,ota,1759584490
reboot,update,system-update,1759584401
reboot,userrequested,12]
[persist.sys.boot_audio.enabled]: [1]
[persist.sys.camera.cameraservice.uid_idle]: [1]
[persist.sys.cloud.enable]: [true]
[persist.sys.cloud_periodicCacheClear_enable]: []
[persist.sys.cloud_periodicCacheClear_interval]: []
[persist.sys.cloud_periodicCacheClear_threshold]: []
[persist.sys.computility.cpulevel]: [6]
[persist.sys.computility.gpulevel]: [6]
[persist.sys.computility.version]: [2025]
[persist.sys.country]: []
[persist.sys.cross_process_jump_response_opt]: [true]
[persist.sys.dalvik.vm.lib.2]: [libart.so]
[persist.sys.debug.app.clipdata]: []
[persist.sys.debug.app.mtbf_test]: [true]
[persist.sys.debug.enable_scout_memory_monitor]: [true]
[persist.sys.debug.enable_scout_memory_resume]: [true]
[persist.sys.device.freeform_hwui_corner_supported]: [true]
[persist.sys.device.freeform_hwui_shadow_supported]: [true]
[persist.sys.device_config_gki]: [true]
[persist.sys.device_name]: [Xiaomi 17 Pro Max]
[persist.sys.dexpreload.big_prime_cores]: [6-7]
[persist.sys.dexpreload.cpu_cores]: [0-7]
[persist.sys.dexpreload.other_cores]: [0-5]
[persist.sys.displayinset.top]: [0]
[persist.sys.downgrade_after_inactive_days]: [30]
[persist.sys.downgrade_low_storage]: []
[persist.sys.dual_screen_cover_mode_enable]: [true]
[persist.sys.dynamic_usap_enabled]: [true]
[persist.sys.dynamicbuffer.max_adjust_num]: [1]
[persist.sys.element_transition_supported]: [true]
[persist.sys.enable_inputopts]: [true]
[persist.sys.enable_ioprefetch]: [false]
[persist.sys.enable_miui_booster]: [1]
[persist.sys.enable_parallel_sweep]: [true]
[persist.sys.enable_perf_hint]: [true]
[persist.sys.enable_pinfile]: [true]
[persist.sys.enhance_vkpipelinecache.enable]: [true]
[persist.sys.expend_heap_size]: [268435456]
[persist.sys.expend_min_ram_limit]: [6]
[persist.sys.eyecare_cache]: [155]
[persist.sys.fboservice.ctrl]: [false]
[persist.sys.feature.island]: [1]
[persist.sys.fflag.override.settings_bluetooth_hearing_aid]: [true]
[persist.sys.first.frame.accelerates]: [true]
[persist.sys.force_sw_gles]: [1]
[persist.sys.fuse]: [true]
[persist.sys.fuse.passthrough.enable]: [true]
[persist.sys.gc_booster.cloud]: [:]
[persist.sys.gc_booster.enable]: [1]
[persist.sys.gl_thread.boost.enable]: [true]
[persist.sys.gpo.version]: [4]
[persist.sys.gps.fence]: [true]
[persist.sys.gps.lpp]: [15]
[persist.sys.gps.polaris]: [true]
[persist.sys.gps.selfRecovery]: [11]
[persist.sys.grant_version]: [OS3.0.16.0.WPBCNXM]
[persist.sys.hardcoder.name]: [miui_booster]
[persist.sys.heap_notify_ratio]: [0.1]
[persist.sys.hwui.enable_texture_optimize]: [true]
[persist.sys.hyper_transition]: [true]
[persist.sys.hyper_transition_v]: [2]
[persist.sys.interruption_anim]: [true]
[persist.sys.invisible_mode]: [0]
[persist.sys.language]: []
[persist.sys.limit_max_acquired_buffer_count]: [-1]
[persist.sys.lmk.reportkills]: [true]
[persist.sys.locale]: [zh-CN]
[persist.sys.localevar]: []
[persist.sys.lockzone.channel]: [normal]
[persist.sys.log_filter_flag]: [0]
[persist.sys.log_max_line]: [200]
[persist.sys.log_time_gap_sec]: [10]
[persist.sys.mcc.mnc]: [46001]
[persist.sys.mcd_config_file]: [/system_ext/etc/mcd_default.conf]
[persist.sys.mem_cgated]: [1]
[persist.sys.mem_fgated]: [1]
[persist.sys.memctrl]: [supported]
[persist.sys.memory.totalsize]: [512]
[persist.sys.memory.user_freesize]: [225]
[persist.sys.memory_standard.appheap.enable]: [true]
[persist.sys.memory_standard.enable]: [true]
[persist.sys.memory_standard.handle.time]: [300000]
[persist.sys.mi.prerender]: [true]
[persist.sys.mi_shadow_supported]: [true]
[persist.sys.mibridge_auth_uids_debug]: []
[persist.sys.mimd.reclaim.enable]: [true]
[persist.sys.mipush.utag]: [75601559478@xiaomi.com/anYdCjWL]
[persist.sys.mirim.component.device.codelist]: [2]
[persist.sys.misight.cfg]: [0]
[persist.sys.misight.detectswtich]: [1]
[persist.sys.misight.detecttime]: [1759576588]
[persist.sys.misight.times]: [1]
[persist.sys.misight.ue_mode]: [off]
[persist.sys.mispeed.report]: []
[persist.sys.mispeed_auth_uids]: [10344]
[persist.sys.miui.camera.cameramind.supported]: [true]
[persist.sys.miui.camera.quickcamera.supported]: [true]
[persist.sys.miui.camera.version]: [3.0]
[persist.sys.miui.damon.enable]: [true]
[persist.sys.miui.sno]: [VUe07i2dAumwPFYarl9sBA==]
[persist.sys.miui.sys_dumpstack]: [am.ActivityManagerService,wm.WindowManagerGlobalLock]
[persist.sys.miui.sys_monitor]: [am.ActivityManagerService,wm.WindowManagerGlobalLock]
[persist.sys.miui.unfairMemory.enable]: [true]
[persist.sys.miui.virtualpartition.cust.uncrypt]: [4899c1866d3a9b16198639cfd7ec4df8a83b7ff7]
[persist.sys.miui_art_ota_time]: [1759584440377]
[persist.sys.miui_art_report.enable]: [123]
[persist.sys.miui_default_resolution]: [1200x2608]
[persist.sys.miui_gnss_dc]: [true]
[persist.sys.miui_resolution]: [1200,2608,480]
[persist.sys.miui_scout_binder_full_kill_process]: [true]
[persist.sys.miuibooster.name]: [miui_booster]
[persist.sys.mmms.switch]: [true]
[persist.sys.mms.compact_enable]: [true]
[persist.sys.mms.kill_fas_cached_idle]: [false]
[persist.sys.mqs.gps]: [1]
[persist.sys.mqs.gps.rtk]: [ON]
[persist.sys.mqs.gps.supl.host]: [supl.qxwz.com]
[persist.sys.mqs.gps.supl.port]: [7275]
[persist.sys.mthp.enabled]: [1]
[persist.sys.multi_display_type]: [6]
[persist.sys.new_privacy_password_is_open]: [1]
[persist.sys.new_privacy_password_type]: [privacyDigitalPassword]
[persist.sys.non_blocking_weakglobal_access.enable]: [true]
[persist.sys.notification_launch]: [true]
[persist.sys.notification_rank]: [0]
[persist.sys.notification_ver]: [2]
[persist.sys.offlinelog.bootlog]: [true]
[persist.sys.offlinelog.logcat]: [false]
[persist.sys.offlinelog.logcatkernel]: [false]
[persist.sys.opt_accessibility]: [false]
[persist.sys.parallel-image-loading]: [true]
[persist.sys.partial.screenshot.support]: [true]
[persist.sys.perf_turbo_type]: [19]
[persist.sys.perfboost_async.enable]: [true]
[persist.sys.perfdebug.monitor.enable]: [1]
[persist.sys.perfdebug.monitor.perfversion]: [3]
[persist.sys.power.cpuinfostorage]: [true]
[persist.sys.power.default.powermode]: [enhance]
[persist.sys.power_meter_enhanced]: [true]
[persist.sys.power_soc_computing_optimization]: [true]
[persist.sys.powmillet.enable]: [true]
[persist.sys.prestart.feedback.enable]: [true]
[persist.sys.prestart.proc]: [true]
[persist.sys.privacy_camera]: [false]
[persist.sys.privacy_camera_radius_ratio]: [1.7]
[persist.sys.protect_image]: [false]
[persist.sys.qseelogd]: [true]
[persist.sys.qti.frc.support]: [true]
[persist.sys.raise_region_sampling_prio]: [true]
[persist.sys.released]: [true]
[persist.sys.resolutiontuner.enable]: [true]
[persist.sys.resource_cache_limit.multiple]: [3]
[persist.sys.sc_allow_conn]: [true]
[persist.sys.secondary_builtin_display_id]: [1]
[persist.sys.sf.color_mode]: [0]
[persist.sys.sf.color_saturation]: [1.0]
[persist.sys.sf.native_mode]: [258]
[persist.sys.sf_charge_anim_supported]: [true]
[persist.sys.skip_anr_dialog]: [1]
[persist.sys.skip_app_request_anr]: [1]
[persist.sys.skip_broadcast_anr]: [1]
[persist.sys.skip_content_provider_anr]: [1]
[persist.sys.skip_foreground_service_anr]: [1]
[persist.sys.skip_input_anr]: [1]
[persist.sys.skip_job_anr]: [1]
[persist.sys.skip_service_anr]: [1]
[persist.sys.skip_startup_anr]: [1]
[persist.sys.skip_system_anr]: [1]
[persist.sys.skip_thirdpart_anr]: [1]
[persist.sys.skip_verify_class.enable]: [true]
[persist.sys.smart_art.enable]: [true]
[persist.sys.smart_art_system.enable]: [false]
[persist.sys.smart_gc.enable]: [true]
[persist.sys.smart_gc.packages]: [com.miui.home,com.android.systemui]
[persist.sys.smartop.support_dynamic_performance]: [false]
[persist.sys.smartop.support_ysre]: [false]
[persist.sys.smartpower.display.enable]: [true]
[persist.sys.smartpower.display_camera_fps_enable]: [true]
[persist.sys.smartpower.fz.enable]: [false]
[persist.sys.smartpower.intercept.enable]: [true]
[persist.sys.smartpower.multitask.sched.support]: [true]
[persist.sys.spc.enabled]: [true]
[persist.sys.spc.proc_restart_enable]: [true]
[persist.sys.spc.process.tracker.enable]: [true]
[persist.sys.ssru.power.cpu]: [1]
[persist.sys.ssru.power.switch]: [1]
[persist.sys.stability.MultiCacheEnable]: [true]
[persist.sys.stability.PrereadEnable]: [true]
[persist.sys.stability.PtePrereadEnable]: [true]
[persist.sys.stability.SmartCacheEnable]: [true]
[persist.sys.stability.audio_dump_trace_binderinfo]: [true]
[persist.sys.stability.dmabuf]: [true]
[persist.sys.stability.dmabuf_highest_line]: [3145728]
[persist.sys.stability.enable_dmabuf_monitor]: [true]
[persist.sys.stability.enable_fd_leak_abort]: [true]
[persist.sys.stability.enable_fd_monitor]: [true]
[persist.sys.stability.enable_process_exit_monitor]: [true]
[persist.sys.stability.enable_pss_leak_abort]: [true]
[persist.sys.stability.enable_res_leak_abort]: [true]
[persist.sys.stability.enable_rss_monitor]: [true]
[persist.sys.stability.enable_sentinel_resource_monitor]: [true]
[persist.sys.stability.enable_slab_monitor]: [true]
[persist.sys.stability.enable_thread_leak_abort]: [true]
[persist.sys.stability.enable_thread_monitor]: [true]
[persist.sys.stability.f2fsTrackEnable]: [true]
[persist.sys.stability.fastdiscard]: [on]
[persist.sys.stability.fault_report]: [true]
[persist.sys.stability.fbo_hal_stop]: [true]
[persist.sys.stability.gcImproveEnable.808]: [true]
[persist.sys.stability.get_tpa_hprof]: [false]
[persist.sys.stability.iostat]: [true]
[persist.sys.stability.maintain_factory_reboot_days]: [60]
[persist.sys.stability.miui_fbo_enable]: [true]
[persist.sys.stability.miui_fbo_start_count]: [6]
[persist.sys.stability.monitor_third_party_app]: [true]
[persist.sys.stability.nativehang.enable]: [true]
[persist.sys.stability.nativehangII.enable]: [true]
[persist.sys.stability.nativehangII.resume]: [true]
[persist.sys.stability.picwatch]: [true]
[persist.sys.stability.pss_highest_line]: [6291456]
[persist.sys.stability.qcom_hang_task.enable]: [true]
[persist.sys.stability.reboot_days]: [7]
[persist.sys.stability.recordAnimationDoneTime]: [1759584490437]
[persist.sys.stability.report_app_launch.enable]: [true]
[persist.sys.stability.scout.check_frozen]: [true]
[persist.sys.stability.scout.enable]: [true]
[persist.sys.stability.smartfocusio.apex]: [off]
[persist.sys.stability.smartfocusio.v1]: [on]
[persist.sys.stability.smartfocusio.v2]: [on]
[persist.sys.stability.smartfocusio.v3]: [on]
[persist.sys.stability.swapEnable]: [true]
[persist.sys.stability.window_monitor.enabled]: [true]
[persist.sys.stability.window_monitor.kill_threshold]: [500]
[persist.sys.stability.window_monitor.kill_when_leak]: [true]
[persist.sys.support_ai_wakeup_effect]: [true]
[persist.sys.support_super_clipboard]: [1]
[persist.sys.support_view_mishadow]: [true]
[persist.sys.support_view_smoothcorner]: [true]
[persist.sys.support_window_mishadow]: [true]
[persist.sys.support_window_smoothcorner]: [true]
[persist.sys.swapservice.ctrl]: [false]
[persist.sys.sysrqOnAnr_D_state]: [true]
[persist.sys.task_isolation]: [true]
[persist.sys.timezone]: [Asia/Shanghai]
[persist.sys.touch.followup.enable]: [true]
[persist.sys.touch_up_boost.enable]: [true]
[persist.sys.traceopt]: [1]
[persist.sys.trim_rendernode.enable]: [true]
[persist.sys.turbosched.csprotect.enable]: [4]
[persist.sys.turbosched.enable]: [false]
[persist.sys.turbosched.enable.coreApp.optimizer]: [true]
[persist.sys.turbosched.enable_v2]: [true]
[persist.sys.turbosched.enabletop20app]: [true]
[persist.sys.turbosched.feature_list]: [wakeup]
[persist.sys.turbosched.gaea.enable]: [true]
[persist.sys.turbosched.local.coreApp.enable]: [true]
[persist.sys.turbosched.local.coreAppTop20.enable]: [true]
[persist.sys.turbosched.local.csprotect.enable]: [4]
[persist.sys.turbosched.local.enable_v2]: [true]
[persist.sys.turbosched.local.feature_list]: [wakeup]
[persist.sys.turbosched.local.policy_list]: [link,priority]
[persist.sys.turbosched.local.viptask.balance.enable]: [true]
[persist.sys.turbosched.policy_list]: [link,priority]
[persist.sys.turbosched.thermal_break.enable]: [false]
[persist.sys.turbosched.viptask.balance.enable]: [true]
[persist.sys.turbosched.viptask.schlat.enable]: [false]
[persist.sys.umms]: [true]
[persist.sys.usap_pool_enabled]: [true]
[persist.sys.usb.config]: [adb]
[persist.sys.use_mi_new_strategy]: [true]
[persist.sys.wfd.virtual]: [0]
[persist.sys.whole_machine_d_status_enable]: [false]
[persist.sys.xring_extm.enable]: [true]
[persist.sys.xspace_created]: [1]
[persist.sys.zygote.last_pid]: [1788]
[persist.sys.zygote.start_pid]: [2238]
[persist.timed.enable]: [true]
[persist.traced.enable]: [1]
[persist.vendor.accelerate.charge]: [true]
[persist.vendor.battery.health]: [true]
[persist.vendor.battery.health.optimise]: [true]
[persist.vendor.camera.3rdhighResolutionBlob.scenes]: [false]
[persist.vendor.camera.3rdlive.scenes]: [false]
[persist.vendor.camera.3rdvideocall.scenes]: [true]
[persist.vendor.camera.IsStreetModeSupported]: [true]
[persist.vendor.camera.NeedOISTempDrift]: [1]
[persist.vendor.camera.apois.fwversion]: [302030D]
[persist.vendor.camera.cameramind.supported]: [true]
[persist.vendor.camera.cloud.camerabpf.enable]: [1]
[persist.vendor.camera.dsac.enableUfsForm]: [1]
[persist.vendor.camera.ecoengine.smartAeVersion]: [1]
[persist.vendor.camera.enableDymicDecreaseRFPower]: [FALSE]
[persist.vendor.camera.errorFrameworkId]: []
[persist.vendor.camera.frontMain.vendorID]: [07]
[persist.vendor.camera.gesture.emoji.active]: [0]
[persist.vendor.camera.gesture.emoji.support]: [1]
[persist.vendor.camera.mi.dualcal.detail]: [0]
[persist.vendor.camera.mi.dualcal.state]: [0]
[persist.vendor.camera.mi.module.info]: [back_main=0x99;back_ultra=0x8D;]
[persist.vendor.camera.mi.module.infoext]: [front_main=0x8D;back_tele4x=0x90;]
[persist.vendor.camera.mialgoengine.openlifo]: [1]
[persist.vendor.camera.mipiphyparano]: [0]
[persist.vendor.camera.mivi.version]: [2]
[persist.vendor.camera.modulename0.info]: [0pen0mjc750dbnfsb0dpn/ruj/tfotpsnpevmf/qpqtjdmf`pgjmn`tuy:611v`xjef`j/cjo]
[persist.vendor.camera.modulename1.info]: [0pen0mjc750dbnfsb0dpn/ruj/tfotpsnpevmf/qpqtjdmf`pgjmn`pw61n`gspou`j/cjo]
[persist.vendor.camera.modulename2.info]: [0pen0mjc750dbnfsb0dpn/ruj/tfotpsnpevmf/qpqtjdmf`pgjmn`pw61n`vmusb`j/cjo]
[persist.vendor.camera.modulename3.info]: [0pen0mjc750dbnfsb0dpn/ruj/tfotpsnpevmf/qpqtjdmf`pgjmn`t6lho9`ufmf`j/cjo]
[persist.vendor.camera.provider.restart.time]: [1759584403]
[persist.vendor.camera.rearMain.vendorID]: [07]
[persist.vendor.camera.rearTele4x.vendorID]: [07]
[persist.vendor.camera.rearUltra.vendorID]: [07]
[persist.vendor.camera.sdk.third.jpegr.enable]: [1]
[persist.vendor.camera.sensor.probe]: []
[persist.vendor.camera.sensorffrlist]: []
[persist.vendor.camera.skynet.app]: [2009_01_01_08_00_00]
[persist.vendor.camera.skynet.mithermald]: [2009_01_01_08_00_00]
[persist.vendor.camera.skynet.odmetc]: [2009_01_01_08_00_00]
[persist.vendor.camera.skynet.odmlib]: [2009_01_01_08_00_00]
[persist.vendor.camera.skynet.systembuild]: [OS3.0.16.0.WPBCNXM]
[persist.vendor.camera.skynet.vendorlib]: [2009_01_01_08_00_00]
[persist.vendor.cameraid.totalnum]: [9]
[persist.vendor.display.cwb_enable]: [5]
[persist.vendor.display.dbi_enable]: [1]
[persist.vendor.doublentc]: [1]
[persist.vendor.dpm.feature]: [0]
[persist.vendor.dpm.vndr.feature]: [1]
[persist.vendor.extreme.mode.V2]: [true]
[persist.vendor.freeform.3appcam]: [0]
[persist.vendor.freeform.cam.orientation]: [-1]
[persist.vendor.high_temp_stop_charge]: [true]
[persist.vendor.hightemp.notice]: [true]
[persist.vendor.low.cutoff]: [true]
[persist.vendor.miface.registration.scenes]: [false]
[persist.vendor.moisture.detection]: [true]
[persist.vendor.night.charge]: [true]
[persist.vendor.rcs.singlereg.feature]: [2]
[persist.vendor.reverse.quickcharge]: [true]
[persist.vendor.shipmode.boot_index]: [86]
[persist.vendor.smart.battMntor.V2]: [true]
[persist.vendor.smartchg]: [470]
[persist.vendor.sys.attestation_key.status]: [true]
[persist.vendor.sys.devauth]: [2]
[persist.vendor.sys.fp.bigdata.type]: [goodix_us]
[persist.vendor.sys.fp.calistate]: [1]
[persist.vendor.sys.fp.fod.delay.fingerdown.ms]: [20]
[persist.vendor.sys.fp.fod.location.X_Y]: [522,1910]
[persist.vendor.sys.fp.fod.size.width_height]: [148,148]
[persist.vendor.sys.fp.fod.slide]: [true]
[persist.vendor.sys.fp.fod.slide.step]: [15]
[persist.vendor.sys.fp.fod.us.target]: [514,1894,678,2074]
[persist.vendor.sys.fp.module]: [QTech]
[persist.vendor.sys.fp.uid]: [41303630303332466A8A77F29D28ED]
[persist.vendor.sys.fp.vendor]: [goodix_us2]
[persist.vendor.sys.idmgr.attestation.se.status]: [true]
[persist.vendor.sys.idmgr.attestation.status]: [true]
[persist.vendor.sys.idmgr.secid.status]: [true]
[persist.vendor.sys.miroot.cert]: [1]
[persist.vendor.sys.misecmedia.cert]: [1]
[persist.vendor.sys.pay.fido]: [0058#0000:new]
[persist.vendor.sys.pay.fido.cert]: [6]
[persist.vendor.sys.pay.fido2]: [XMCTAP-000000000:new]
[persist.vendor.sys.pay.fido2key]: [1]
[persist.vendor.sys.pay.fido2pass]: [XMCTAP-000000002:new]
[persist.vendor.sys.pay.fido2passkey]: [1]
[persist.vendor.sys.pay.fidokey]: [1]
[persist.vendor.sys.pay.ifaa]: [1]
[persist.vendor.sys.provision.status]: [true]
[persist.vendor.sys.rkp.status]: [1]
[persist.vendor.sys.wv_rkp.status]: [1]
[persist.vendor.touchfeature.doubletap]: [6]
[persist.vendor.touchfeature.gameturbotool.version]: [v3.5]
[persist.vendor.touchfeature.sensorhubthp.version]: [v2]
[persist.vendor.vcb.ability]: [true]
[persist.vendor.vcb.activity]: [none]
[persist.vendor.vcb.enable]: [false]
[persist.vendor.vcb.snapshot]: [false]
[persist.vendor.vcb.video]: [false]
[persist.vendor.video.vpp.json.broken]: [false]
[persist.wm.extensions.activity_embedding_guard_with_android_15]: [false]
[persist.wm.extensions.enabled]: [true]
[pm.dexopt.ab-ota]: [speed-profile]
[pm.dexopt.baseline]: [speed-profile]
[pm.dexopt.bg-dexopt]: [speed-profile]
[pm.dexopt.boot-after-mainline-update]: [verify]
[pm.dexopt.boot-after-ota]: [verify]
[pm.dexopt.boot-after-ota.concurrency]: [4]
[pm.dexopt.cmdline]: [verify]
[pm.dexopt.first-boot]: [verify]
[pm.dexopt.first-use]: [speed-profile]
[pm.dexopt.inactive]: [verify]
[pm.dexopt.install]: [speed-profile]
[pm.dexopt.install-bulk]: [speed-profile]
[pm.dexopt.install-bulk-downgraded]: [verify]
[pm.dexopt.install-bulk-secondary]: [verify]
[pm.dexopt.install-bulk-secondary-downgraded]: [verify]
[pm.dexopt.install-create-dm]: [speed-profile]
[pm.dexopt.install-fast]: [skip]
[pm.dexopt.post-boot]: [verify]
[pm.dexopt.secondary]: [verify]
[pm.dexopt.shared]: [speed]
[qcom.hw.aac.encoder]: [true]
[radio.dataroaming.enable.suffix.subid]: [true]
[radio.modem.modemresetting]: [false]
[remote_provisioning.enable_rkpd]: [true]
[remote_provisioning.hostname]: [remoteprovisioning.googleapis.com]
[remote_provisioning.hostname.cn]: [deviceapi.micloud.xiaomi.net/proxyGoogle]
[remote_provisioning.strongbox.rkp_only]: [true]
[ril.deprioritize.sa.slot0]: [false]
[ril.deprioritize.sa.slot1]: [false]
[ril.ecclist]: [999,112,000,08,110,118,119,120,122,911]
[ril.ecclist1]: [999,112,000,08,110,118,119,120,122,911]
[ril.mcc.mnc0]: [46001]
[ril.mcc.mnc1]: [46001]
[ril.multisim.dsds_transition_supported]: [true]
[ril.multisim.dualdata_static_status]: [false]
[ril.multisim.voice_capability]: [3]
[ril.smap.badcell]: []
[ril.subscription.types]: [NV,RUIM]
[ril.temp.dds.state]: [false]
[rild.libpath]: [/vendor/lib64/libril-qc-hal-qmi.so]
[ro.actionable_compatible_property.enabled]: [true]
[ro.adb.secure]: [1]
[ro.allow.mock.location]: [0]
[ro.apex.updatable]: [true]
[ro.appsearch.feature.enable_isolated_storage]: []
[ro.baseband]: [msm]
[ro.bluetooth.finder.supported]: [true]
[ro.bluetooth.library_name]: [libbluetooth_qti.so]
[ro.board.api_frozen]: [true]
[ro.board.api_level]: [202504]
[ro.board.first_api_level]: [202504]
[ro.board.platform]: [canoe]
